"97403","aapso","aapso","-1","80","with this familiarity with communists and this affiliation to the *aapso* we are opening the door to communist infiltration into malta and the mediterranean this russia has long been wishing and working for and the leaders of the mlp are giving it the opportunity the vast mass of the maltese do not want in our country this communist infiltration and influence they have told us on this occasion and on others that they are ready to receive help moral and also material without strings from russia and naturally from the *aapso* has russia ever given help for nothing why would"
"112655","electoral","electoral","9502","36","discussions with the maltese government borg olivier suddenly turned to *electoral* law he told douglas home that he was prepared to discuss the nuclear issue as long as that means any other outstanding issue particularly the constitutional issue would be considered resolved the change in the *electoral* law should be dropped because it had not been"
"26276","ellul","ellul","-1","57","island but the next day we had lunch with chev *ellul* and he informed us that in our absence the ministers had unanimously authorised boffa to withdraw our ultimatum what is the point of an ultimatum if you do not have the courage to follow it through if you withdraw an ultimatum you don't simply end up where you started you end up much much further behind *ellul* showed us a letter that creech jones had sent"
"41395","emancipation","emancipation","-1","31","that just as many years ago the battle for catholic *emancipation* in the united kingdom was fought stoutly and rightly won then should malta join the united kingdom battle may again be joined but this time it will be for protestant *emancipation* speaker after speaker commented on our interest in politics"
"76134","emblem","emblems","-1","18","loose on the seats no dice of course no fragrant *emblems* of palm trees hung from the rear view mirror not even a rosary or crucifix no magnetic *emblems* of st christopher stuck to the dashboard when he"
"116730","emblem","emblem","-1","8","out the passport's green cover would also have a new *emblem* of the republic on it the proposed *emblem* consisted of a circular design having represented within it"
"116895","emblem","emblem","-1","34","rendered as an etching in gold coloured ink the new *emblem* had not been created by a heraldic office or a professional design company but by the winner of a student competition in parliament the opposition found it very easy to ridicule the proposed *emblem* but they were very polite about the student not"
"117169","emblem","emblem","-1","73","the stock of old passports was running out also the *emblem* would be used far more widely than the original brief had indicated it would replace the country's coat of arms in parliament the government said that the boat and the prickly pear represented labour fishing and agriculture respectively the opposition pointed out that the boat in question the dgħajsa was in fact a tender and not used for fishing also prickly pear grew wild hardly an inducement to industry they said the *emblem* looked like a postcard or a label for a"
"48193","embody","embody","-1","31","work out the specific terms of written guarantees to be *embodied* in any new constitution or accompanying documents which should be acceptable to the maltese government and the roman catholic authorities on the other hand any new constitution in malta would *embody* the principle of religious toleration as at present established"
"319","embrace","embrace","-1","95","of a man a woman and a child in open *embrace* the socialist sancta familia that is to come the father carries a short handled stone hammer slung across one shoulder his shirt open to the third or fourth button revealing a chest as hard as sculpted as the thronging bradella taking form underneath his trousers are loose but not so loose that you can't admire his tight loins the fabric falls around his shins until it is tucked into his boots his partner his comrade the co founder of this basic reproductive unit almost certainly his wife stands by his side solidary in her *embrace* the look on her face as serious as his"
"65801","embrace","embraces","-1","26","mintoff had calculated that it was time to gather to *embrace* tempus amplexandi we knew that the season would come again when he would find that it benefits him to scatter stones to be far from *embraces* but if the hand of peace is extended to"
"107268","emigrant","emigrants","-1","76","of neighbouring sicily soon after the incorporation ferry loads of *emigrants* to milan and turin became a common sight men were the first to leave to work in the industrial towns of the north women and whole families soon followed the economic miracle wasn't going to come down here of its own accord trickling along the apennines like a ripe fig falling into your mouth but it was there waiting for you in milan in turin in mirafiori the more imaginative or at least better heeled *emigrants* set up trading networks encouraging the demand for italy's"
"53725","emigrate","emigrating","-1","19","in the new industries in retail or construction or tourism *emigrated* to other parts of the commonwealth but mostly to england ever since the war the maltese had been *emigrating* quietly to the united kingdom but now with three"
"31821","emigration","emigration","-1","7","the experiment had shifted now mintoff was speculating about mass *emigration* to the united states an evacuation *emigration* scheme would not solve our century old problem he"
"72466","emigration","emigration","-1","14","from it coupled with the government's promotion of large families *emigration* is an integral part of the official economic policy after the lull in *emigration* figures that had been witnessed while the prospect of"
"72611","emigration","emigration","-1","40","that the world is full gonzi is more enthusiastic about *emigration* than ganado and he takes every opportunity to pressure visiting british officials to assist with placing maltese emigrants in its territories or dependencies but britain has her own diplomatic imperatives not to mention prejudices they have always assumed that *emigration* to the desolate plains of canada would be inimical"
"94307","emigration","emigration","-1","36","achieved mr macmillan wanted to know our opinion of the *emigration* situation we said that before only about five hundred people had emigrated each year we had then gone to australia at the government's request and had made a great many speeches on our return advocating *emigration* to australia about twelve thousand went in and about"
"94324","emigration","emigration","-1","17","had made a great many speeches on our return advocating *emigration* to australia about twelve thousand went in and about eight thousand in mr mintoff however stopped *emigration* although towards the end of his time in office"
"60712","emperor","emperor","9294","9","will admire you for your moderation you are deluded the emperor's clemency is only impressive because he is the *emperor* the gladiator can himself only fight on the cargo"
"59389","encrypt","encrypted","-1","46","between mintoff and his offices were written in english and *encrypted* all those telegrams that he had exchanged with boffa as he elbowed his way to the top of his party they were written in english the minutiae of negotiations the inch by inch movement the objections the concessions the requests these were all transacted in *encrypted* english language telegraphese mintoff came to an agreement with"
"96216","encyclical","encyclical","-1","34","victims of capitalism it was leo xiii who in the *encyclical* rerum novarum showed forth with authority the traditional doctrine of the church regarding work the relations between capital and labour the conditions and size of the just wage he defended in the same *encyclical* the right of workers to unite their forces to"
"96280","encyclical","encyclical","-1","64","size of the just wage he defended in the same *encyclical* the right of workers to unite their forces to defend their rights by peaceful means and encouraged the formation of workers' unions and following the example and the lead of the bishops many priests laboured to form a clear christian conscience about the rights and duties of the working class to make them understand their dignity better and later pius xi with the *encyclical* quadragesimo anno reminded the world especially catholics of the"
"64659","enemy","enemies","8300","6","our sweat not our blood nor the blood of our *enemies* which is to say their *enemies* we don't have enemies we want to be the"
"64663","enemy","enemies","8300","4","the blood of our *enemies* which is to say their *enemies* we don't have enemies we want to be the calm among the waves"
"64701","enemy","enemies","8300","38","enemies which is to say their *enemies* we don't have *enemies* we want to be the calm among the waves a place in the middle of this troubled sea that is in the middle of this troubled world where the halcyon can build their nest we don't have enemies they are our only enemies they are against us"
"64706","enemy","enemies","8300","5","where the halcyon can build their nest we don't have *enemies* they are our only *enemies* they are against us because they are with us"
"64776","enemy","enemies","8300","70","their nest we don't have *enemies* they are our only *enemies* they are against us because they are with us this is why our government has handed in its resignation this is why we protest this is why the workers protest we cannot let anything stand in our way the police are defending the workers' right to protest they are workers too after all maltese workers the commissioner of police is rightly defending the workers' right to protest the only enemies of these protestors are those who would deny them"
"106007","eni","eni","-1","82","rome he also met leaders of parastatal industrial organisations including *eni* italy's energy conglomerate and their finance rescue operation iri he stayed in rome for five daysand then he visited the port of genoa and the ansaldo shipyards there needless to say he visited the fiat plant in mirafiori turin because nothing gladdens the parasitic heart of a socialist like a big capitalist factory with workers to agitate then he was in milan for two days where he visited the corriere della sera innocenti who make cars and industrial machinery and again *eni* at san dona then on to rimini bologna and"
"114483","enjoyment","enjoyment","-1","13","that in the generative function spouses should experience pleasure and *enjoyment* of body and spirit they do nothing evil in seeking pleasure and *enjoyment* the more or less precise comings and goings of"
"48906","enosis","enosis","-1","19","is why he is very strongly in favour of the *enosis* of cyprus with greece if it wants it that is why he is also in favour of the *enosis* of malta with britain if it wants it he"
"73505","enthusiast","enthusiasts","-1","98","official science or the many chemists on the island several *enthusiasts* from each village spend most of their evenings manufacturing these fireworks they use glue and paper and wood to construct the shells that contain the powdered chemicals that will rain colour and noise over their village for one week through a process of hearsay that has been coming down through the generations for three hundred years since the order they build missiles some taller than a man that climb through the air in sweltering summer skies with concentric tubes of power separated by paper and glue igniting each other a multi step rocket folklore has taught these *enthusiasts* that they can coax colour out of the night"
"62960","escapement","escapement","-1","54","the earth's gravitational force into measurable human time was the *escapement* mechanism you could actually see it like an inverted see saw stopping the wheel of time at given intervals regulating it preventing it from going too fast the nexus between eternity and that portion of ticks and tocks allotted to us it kept everything from happening at once if you removed it the *escapement* wheel would spin manically but briefly until it ran"
"63027","escapement","escapement","-1","67","everything from happening at once if you removed it the *escapement* wheel would spin manically but briefly until it ran out of wind and the weights had reached the ground two teeth at either end of a metal arc like an inverted anchor either tooth now dipping into and now rising from a large serrated wheel the see saw motion of the pendulum underneath the clock's weights hung on a cable that was trying to send the *escapement* wheel into a brief dizzying spin to end it"
"118690","escapement","escapement","-1","23","sound i could see it in my imagination the familiar *escapement* clicking first one way then the other the pendulum swinging towards me awake in my bed sending the left tooth of the *escapement* into the escapement wheel a spanner in the works"
"118693","escapement","escapement","-1","3","awake in my bed sending the left tooth of the *escapement* into the *escapement* wheel a spanner in the works of time then"
"119167","eternal","eternal","7978","15","what hermit had first come up with the idea of *eternal* rest how downtrodden how benighted how exhausted must you be for the thought of *eternal* rest to seem attractive consoling how heart broken and"
"120221","eternal","eternal","7978","96","sense what would these bodies do in this state of *eternal* neutral buoyancy what would they see other bodies floating around in a void in a diffused light would they be able to communicate with each other what would they talk about forever i did not go through all the nauseating details every night i asked myself these questions fitfully i looked upon the issue as it were through my fingers because every time i started to think about it which was every night as soon as i closed my eyes i would feel myself falling into the bottomless blue my feet dangling ridiculously into the *eternal* twilight and an unbearable queasiness would force me to"
"120271","eternal","eternal","7978","50","into the bottomless blue my feet dangling ridiculously into the *eternal* twilight and an unbearable queasiness would force me to sit up in bed with a start to dispel these thoughts or at least i would try to imagine try to figure out if there was any way that this afterlife could be bearable that it could be anything but *eternal* ecstatic despair to imagine the nature of this house"
"120601","eternal","eternal","7978","43","like my childhood it was like a sleepless night an *eternal* insomnia very much like the present moment in my bed waiting from chime to chime from tick to tock history the early proposals for the freedom monument were the usual lot of allegorical figures nude women that were meant to represent the *eternal* nation the beleaguered melita now resplendent rejoicing with her"
"91342","eustochium","eustochium","-1","56","christian asceticism found a zealous syncretist in a letter to *eustochium* the adolescent daughter of his aristocratic follower paula he draws up a perfunctory list of the benefits of marriage but makes it clear where his heart lies i praise wedlock he writes and i praise married couples but it is because they give me virgins far from having denied themselves passionate love young virgins like *eustochium* have chosen to be affianced to christ ever let"
"31853","evacuation","evacuation","-1","33","was speculating about mass emigration to the united states an *evacuation* emigration scheme would not solve our century old problem he wrote it would merely give us a very valuable breathing space to plan and refashion our lives we have never thought of *evacuation* as just the removal of the children and the"
"31908","evacuation","evacuation","-1","55","plan and refashion our lives we have never thought of *evacuation* as just the removal of the children and the aged to nurseries and hospitals in a nearby island such a scheme would not stand a chance the maltese people are very family conscious he wrote and the women would rather face death alongside their men than taste the unknown in a strange land no *evacuation* scheme will succeed unless it included able bodied male"
"90172","exceed","exceeding","-1","55","against the wall intimidating others and did voluntary damage not *exceeding* we saw a telephone set and we picked it up but then put it back on the floor a new set costs s d but it was made up of many parts that could be reassembled if damaged we were publicly harassing other people breaking the law intimidating people and doing voluntary damage not *exceeding* we caused damage of more than and we engaged"
"59350","exchange","exchanged","-1","18","evacuation plan for the entire population history all the telegrams *exchanged* between mintoff and his offices were written in english and encrypted all those telegrams that he had *exchanged* with boffa as he elbowed his way to the"
"21078","existent","existent","-1","5","their numerous dependents the cessation of food subsidy our non *existent* industrial sector our non *existent* welfare system colonial neglect going back a century and"
"73692","explosion","explosion","9052","14","friction is enough to trigger a chain of ignitions and *explosions* a chain of events that will burn the entire workshop in a protracted *explosion* these are fairly familiar sights a lone column of"
"100716","fascism","fascism","-1","2","and once again we find ourselves having to fight off *fascism* a *fascism* that as always comes to us in the guise"
"60397","fascist","fascist","-1","58","and its lackeys here the strickland press called him a *fascist* sympathiser a quisling they would know a thing or two about sympathising with a foreign power they still carry the george cross on their masthead like a tiara every day is ash wednesday at the times of malta fifteen years have passed and they are still simpering and blushing with gratitude they called mizzi a quisling a *fascist* sympathiser and they interned him and deported him because"
"98181","fate","fate","7887","7","part in politics those politics can affect not only the *fate* of our own soul but the *fate* of our fellow countrymen we as shepherds of this"
"15103","favour","favour","9807","4","doctor tries to make all the right noises in our *favour* and in england's *favour* he has backed our scheme of childhood migration for"
"48903","favour","favour","9807","19","the coloniser that is why he is very strongly in *favour* of the enosis of cyprus with greece if it wants it that is why he is also in *favour* of the enosis of malta with britain if it"
"57826","favour","favour","9807","15","english parliament on both sides has been very much in *favour* of integration and this is not a surprise why should they not be in *favour* they will retain their harbour and their dockyard and"
"104815","favour","favours","-1","39","that the clear desire of our people has been manifested *favouring* independence under circumstances that preserve the current status of the church it is useless to bandy about fraudulent interpretations of these results the votes that count are the votes that were cast and of those a clear majority *favours* independence with a constitution that guarantees the catholic church's"
"41910","fear","fears","8690","13","recognising what our real fear is there are also roman *fears* that's what he called them just as much as there are protestant *fears* he said he believes that our fears are not"
"41917","fear","fears","8690","7","he called them just as much as there are protestant *fears* he said he believes that our *fears* are not fears of what the government would do"
"41920","fear","fears","8690","3","there are protestant *fears* he said he believes that our *fears* are not fears of what the government would do in that house"
"68376","feast","feast","-1","9","for a tractor there is an annual race celebrating the *feast* of saint peter and saint paul on the *feast* day of their martyrdom l imnarja in which some"
"71200","feast","feast","-1","62","the island nowadays there is some increased awareness of this *feast* and st paul's flag flies silently from these two forts and many civilian roofs on the day many streets on the island have been named in the rebels' honour and on the day following an early morning mass in san ġiljan the parish priest fires the opening shot of the hunting season it used to be the archbishop but now this *feast* is celebrated with a degree of ambivalence away from"
"89313","ferry","ferries","-1","7","the boom defence area where they knew there were service *ferries* tied to the pier watching the *ferries* there were a few commandos at the same time"
"73778","festa","festa","-1","30","art and are commemorated in village centres with memorials the *festa* is the climax of the externality of the religion a celebration that pinpoints the precise locus of the moral drama outside of the individual during the week of the *festa* there is a planned programme that takes place inside"
"73819","festa","festa","-1","41","drama outside of the individual during the week of the *festa* there is a planned programme that takes place inside the church where gold fittings and colonnades covered in damask revolve around exhortations to obscure first century martyrs it emphasises the individual as amoral arbiter although the formal climax of the *festa* is the procession that takes place on sunday evening"
"73131","festivity","festivities","-1","75","anvil chorus committees and subcommittees meet to organise the various *festivities* the decorations the bright red and green damask pavaljuni the gilded wooden bandstand that will be erected for that week of the festa the aesthetic is late nineteenth century either because the artefacts really are dating back to the first years of the club or because that is now the fixed aesthetic of the celebrations handed down father to son by artists and carpenters and seamstresses although the club's responsibility is strictly the external *festivities* priests are always mingled among the members some are"
"73203","festivity","festivities","-1","72","and seamstresses although the club's responsibility is strictly the external *festivities* priests are always mingled among the members some are more comfortable than others drinking with their parishioners and some are said to be perhaps too comfortable festi are as prevalent in the towns as they are in the villages although they tend to have a different character in the villages although the celebrations are equally external and some would say hedonistic the ecclesiastical authorities have a more visible presence and the *festivities* seem to be as much a celebration of the"
"23786","fight","fights","-1","10","which he never used i know he got involved in *fights* with drunk sailors who got too rowdy and started *fights* at one or another of his bars and had"
"32734","fight","fought","9433","85","worker we have earned our way in the world we *fought* for it and we are prepared to continue to work harder than we have ever worked but we must know that when ships enter our harbour those ships belong to us as much as they belong to any other british subject that they are protecting us as much as they are protecting any other corner of the empire as much as they are protecting britain herself that when these vessels go to war that when we go to war they will be our wars *fought* in our interest for too long the larger part"
"22460","fighter","fighters","8053","34","italy declared war on britain and france twenty one italian *fighters* and fifty five bombers flew over the island and dropped bombs seven more raids came that day and they would continue coming for two and a half years italian and german bombers and *fighters* flying from sicily and libya thus began this particular"
"100379","fire","fires","8540","18","at the stake but they're still threatening us with the *fires* of hell they still have posters on their church façades that equate the labour torch with the *fires* of hell they still refuse to marry us in"
"73418","firework","fireworks","-1","47","countryside many of these clubs have their little arsenals where *fireworks* are manufactured for the annual festivities in a craft that is passed from father to son a folklore has grown that has little contact with official science or the many chemists on the island several enthusiasts from each village spend most of their evenings manufacturing these *fireworks* they use glue and paper and wood to construct"
"73640","firework","fireworks","-1","15","villages vie with one another in having the most powerful *fireworks* and the zeal of these men in outdoing their neighbours in ensuring that their *fireworks* contain the right stuff on many occasions when a"
"73650","firework","firework","-1","10","these men in outdoing their neighbours in ensuring that their *fireworks* contain the right stuff on many occasions when a *firework* is rolled too forcefully or too much of an"
"110307","firework","fireworks","-1","20","about these islands at all they probably think of the *fireworks* that have become the only non alimentary export from to the mainland capitalising on both the folk heritage of *fireworks* manufacture and the island's new status as a missile"
"110332","firework","fireworks","-1","25","to the mainland capitalising on both the folk heritage of *fireworks* manufacture and the island's new status as a missile development centre hunting and trapping continued and have thrived with the missile testing the artisanal *fireworks* assembled in small countryside workshops and the hunting for"
"110404","firework","fireworks","-1","72","continued and have thrived with the missile testing the artisanal *fireworks* assembled in small countryside workshops and the hunting for quail and wood pigeon the underpopulated island is most of the time enveloped in a silence as thick as the hot air a silence that is periodically shattered by the pop of a shotgun the bang of a petard or the deafening racket of a test missile taking off to the rest of italy the islands are now only familiar through the *fireworks* an estimated two out of five of all fireworks"
"110413","firework","fireworks","-1","9","of italy the islands are now only familiar through the *fireworks* an estimated two out of five of all *fireworks* deployed into italian skies are manufactured here or the"
"58394","fishermen","fishermen","-1","2","when he gets home so if they want to tell *fishermen* our *fishermen* our workers to clear the bay for them then"
"68681","flat","flats","-1","26","gonzi's childhood town of kalkara next four large blocks of *flats* were built on land donated by the confraternity of charity as if to avoid any ambiguity about their intent these blocks were named rerum novarum *flats* quadragesimo anno flats pope pius xii flats and archbishop"
"68684","flat","flats","-1","3","ambiguity about their intent these blocks were named rerum novarum *flats* quadragesimo anno *flats* pope pius xii flats and archbishop gonzi flats housing"
"68688","flat","flats","-1","4","intent these blocks were named rerum novarum *flats* quadragesimo anno *flats* pope pius xii flats and archbishop gonzi flats housing apartments were also built"
"68692","flat","flats","-1","4","named rerum novarum *flats* quadragesimo anno *flats* pope pius xii flats and archbishop gonzi flats housing apartments were also built in santa luċija a"
"68711","flat","flats","-1","19","quadragesimo anno *flats* pope pius xii *flats* and archbishop gonzi flats housing apartments were also built in santa luċija a new town that church and government collaborated in creating flats were assigned by lot distributed among engaged couples and"
"86318","flat","flats","-1","29","blata l bajda so we went there near the archbishop's *flats* and we were throwing stones at the police some policemen got out of the car to remove the stones blocking the road and someone from the rerum novarum *flats* threw two potted plants at the police as they"
"11028","flaw","flawed","-1","13","welfare requires that private ownership be disrespected it is a *flawed* system that claims to respect labour but then despises its fruits a *flawed* and unnatural system the practice of all ages has"
"93440","flesh","flesh","8204","5","that their beloved mary was after all the prison of *flesh* that had incubated christ's *flesh* mary's role would continue to get ever more complex"
"61154","flock","flock","-1","41","sky gonzi our interest is the spiritual wellbeing of the *flock* with whose care we have been entrusted yet the spirit is embodied it is precisely this existence in the material world beyond the immanence of the spirit that the angels envy for this lucifer fell we cannot care for our *flock* if we do not care for their material well"
"80801","floriana","floriana","-1","12","was dissolved and that meetings and demonstrations in valletta and *floriana* were prohibited when de gray returned to the police headquarters in *floriana* that evening he was greeted with enthusiasm by his"
"7975","fool","fool","7584","45","bismarck had to understand this in the end there are *fools* who believe that these opinions are growing spontaneously among our people like prickly pear grows in our countryside or even that they are coming from the so called people's representative organisations in london or new york from some group of maltese workers only a *fool* would believe that there is no contact between the"
"33212","forefather","forefathers","-1","5","ago at the very beginning of the nineteenth century our *forefathers* well not exactly our *forefathers* but the forefathers of the wealthier men in the"
"33215","forefather","forefathers","-1","3","of the nineteenth century our *forefathers* well not exactly our *forefathers* but the forefathers of the wealthier men in the island they presented"
"51427","formation","formations","-1","24","land itself and the town houses and palaces were rock *formations* the effect of time water and air one could imagine that the wind and the rain had whittled out of the land these *formations* of calcium carbonate extending the ground over their heads"
"111236","formulation","formulation","-1","28","of corrupt practices he needed to ensure that any new *formulation* would not compromise the vatican's own delicate position with the italian government regarding a similar law but really it was just a question of finding the right *formulation* the pope sandys was informed had been taking a"
"71148","fort","forts","-1","68","out at sea with the spanish armada they captured two *forts* on opposite ends of valletta lowered the order's flag and hoisted st paul's banner in its stead in the aftermath three laypersons were executed many were imprisoned and a number of priests were exiled some of those imprisoned were freed only twenty years later when napoleon took the island nowadays there is some increased awareness of this feast and st paul's flag flies silently from these two *forts* and many civilian roofs on the day many streets"
"50547","fortify","fortified","-1","20","one time been connected to its neighbours the harbour is *fortified* on all sides on the south are the headland cities and two forts st angelo and ricasoli and the *fortified* barracks of hms euroclydon a stone frigate to the"
"10744","fortress","fortress","-1","22","long before the british crown made of our island a *fortress* when the apostle of tarsus recently acquainted with the living christ in vivid flesh and bone made of our island a *fortress* of faith where once we cared for our children"
"18514","fortress","fortress","-1","17","natives that scurry about inconveniently outside the gates of the *fortress* have become a nuisance once again but there was no point in making life outside the *fortress* any better why should they they want them to"
"19206","forty","forty","7702","18","fifteen thousand equivalent to million in the uk we have *forty* thousand persons registered waiting for the opportunity to leave the country to start a new life elsewhere *forty* thousand is more than a tenth of the population"
"37711","forty","forty","7702","52","their foreheads and he will own his flock for the *forty* days until easter there will be lenten talks spiritual exercises seven church visits on maundy thursday there will be passion plays and pageants pilgrimages and retreats there will be fasting processions behind our lady of sorrows jesus christ on a donkey jesus christ betrayed and then betrayed three times more lashed *forty* times lashed to a pillar jesus christ falling three"
"95301","forty","forty","7702","13","of its ultimate destination to embark on this period these *forty* days in which we harden our flesh and soften our heart these *forty* days which represent those days spent by our lord"
"96525","founder","founders","-1","33","archbishop who is writing to you as one of the *founders* of the party today there are some who call us the enemies of the people and who say that we want to destroy the party of which we were ourselves among the *founders* it is a pity that the history of even"
"88038","fragment","fragments","-1","28","a thousand or so and we held in our hands *fragments* of walls odd bits of the earth that had knocked about the landscape for years for hundreds of years maybe thousands we closed our fists around polyhedral *fragments* of globigerina limestone of upper and lower coralline limestone"
"88119","fragment","fragments","-1","81","of years maybe thousands we closed our fists around polyhedral *fragments* of globigerina limestone of upper and lower coralline limestone bits of rock that had once been quarried out of the land that had been built into our own houses houses that had been knocked down by enemy fire their foundations collapsed not through the builder's fault the rock gave way in the crossfire between our enemy and their enemy rock that was the compressed sediment of foraminifera carcasses that once fell like snow to the seabed now we held these *fragments* in our hands hands that never had to work"
"115697","fruitfulness","fruitfulness","-1","12","acting which is contraceptive and opposed to prudent and generous *fruitfulness* and another way which is in an ordered relationship to responsible *fruitfulness* and which has a concern for education and all"
"116614","gaddafi","gaddafi","-1","43","the new passport would have arabic text as well as *gaddafi* now required anyone who wanted to enter libya to have their passport details printed in arabic and there would be a lot of traffic between malta and libya in the coming years after all even as opec had turned off its faucets *gaddafi* was supplying malta with heavily discounted oil not to"
"116630","gaddafi","gaddafi","-1","16","after all even as opec had turned off its faucets *gaddafi* was supplying malta with heavily discounted oil not to mention additional ostensibly unlimited financial aid *gaddafi* had even financed a mosque the first one on"
"121560","gaddafi","gaddafi","-1","92","appreciated he was asked what he would discuss with colonel *gaddafi* also on the island for the ceremony if he had the opportunity to meet him foot said that he would tell him that he hoped that he was as much in favour as britain was in maintaining peace in the mediterranean and throughout the world he thought that the elections back home in just over a month would be close not unlike some that malta has had in the past he hoped labour would win at the mediterranean conference centre where he spoke to a maltese and libyan crowd colonel muammar *gaddafi* said that the fact that libya was celebrating with"
"121611","gaddafi","gaddafi","-1","51","he spoke to a maltese and libyan crowd colonel muammar *gaddafi* said that the fact that libya was celebrating with malta the closure of the british military presence was proof of the common future that they shared the men in his audience were waving their national flag and what at first sight looked like maltese passports but were actually copies of gaddafi's green book a large number of plain clothes policemen"
"121645","gaddafi","gaddafi","-1","34","sight looked like maltese passports but were actually copies of gaddafi's green book a large number of plain clothes policemen both maltese and libyan kept a tight watch on proceedings and made their presence felt all weekend later at the ta' giorni electrical college *gaddafi* spoke to the thousand libyan students enrolled there upon"
"121665","gaddafi","gaddafi","-1","20","felt all weekend later at the ta' giorni electrical college *gaddafi* spoke to the thousand libyan students enrolled there upon entering the hall accompanied by the minister of public works *gaddafi* was showered with red and white carnations in his"
"45964","gambia","gambia","-1","79","our western way of life but what happens if the *gambia* want to come in james johnson said that in bathurst he met garba jahumpa and other leaders there and they said to him without any hesitation whatsoever that if malta enters the united kingdom parliament they too would like to send members to westminster this might also apply to sierra leone he said and even mauritius if they are to allow us to go in as most members think they ought to do should they baulk at the *gambia* as mr elliot seemed to suggest that they should"
"45997","gambia","gambia","-1","33","think they ought to do should they baulk at the *gambia* as mr elliot seemed to suggest that they should take in malta and gibraltar because we are heirs to their hellenic and christian culture then if they do not take in the *gambia* they are up against the question of whether they"
"51953","ganado","ganado","-1","38","ancestor but now they spoke english at home only herbert *ganado* and his democratic nationalist party more unambiguously aligned with the church more unambiguously opposed to integration refused to cross the thames a hard core that consisted mostly of law students and a handful of priests but not *ganado* himself congregated at the borg pisani a pub in"
"68523","ganado","ganado","-1","23","runs between june and october one clear effect of the *ganado* administration has been the attention that the capital city started receiving almost immediately having long romanticised it in his weekly newspaper column *ganado* sought to restore the city to a former glory"
"68602","ganado","ganado","-1","79","immediately having long romanticised it in his weekly newspaper column *ganado* sought to restore the city to a former glory that it once enjoyed at least in his memories the new administration almost immediately embarked on a project to rebuild the royal opera house which had been bombed during the war german pow labour had been offered at the time to aid its reconstruction but this had been refused following opposition by the unions who feared competition from foreign artisans in the one thriving industry that of reconstruction now *ganado* sought help from deutsche bank for this and other"
"69017","ganado","ganado","-1","8","that were not loyal to gonzi were led by herbert *ganado* who had been exiled with nerik mizzi *ganado* had always been sceptical of the new leader of"
"69050","ganado","ganado","-1","33","by herbert *ganado* who had been exiled with nerik mizzi *ganado* had always been sceptical of the new leader of the nationalists but it was borg olivier's muted reaction to the riots of april that finally provoked him to form a breakaway party ganado did not have to be wary of appearing insufficiently"
"69294","ganado","ganado","-1","99","hand shackle in the other preaching liberty while choking dissent *ganado* made it clear that no one had anything to teach him when it came to breaking with britain and no one could accuse him that his caution his advocating for independence but not yet came from cowardice or any particular love for the imperial yoke his credentials in defending the church were similarly unimpeachable having held the position of editor of the church's daily newspaper for several years he cheerfully suffered the ridicule heaped upon him for many years for having gleefully jumped the gun in celebrating franco's entry into madrid in a famous headline for his paper *ganado* was best known to the public as a cultured"
"108307","ganado","ganado","-1","68","the right however it was a step too far herbert *ganado* who had been exiled during the war on account of his italian sympathies wrote that cultural affinity was one thing but constitutional incorporation quite another and suspected that when mintoff said italy he did not mean rome nor even sicily when mintoff said italy he meant bologna the communist city state the cross of saint ambrose and the cross of saint george were interchangeable for mintoff's purposes *ganado* wrote and while he played his games in the"
"108373","ganado","ganado","-1","66","the cross of saint george were interchangeable for mintoff's purposes *ganado* wrote and while he played his games in the north malta would be ignored neglected hollowed out even more than the existing italian south is neglected and hollowed out the church mostly kept quiet sticking to its side of the bargain leaving britain meant it would have no one to run to with whom to play the injured party through its official newspaper it was ganado's employer and was just as unenthusiastic about the prospect"
"17213","gasperi","gasperi","-1","2","such a sizeable constituency maybe he was impressed by de *gasperi* de *gasperi* also refused to form a national government in italy"
"17263","gasperi","gasperi","-1","50","sizeable constituency maybe he was impressed by de *gasperi* de *gasperi* also refused to form a national government in italy when president truman asked him to do so if it meant excluding the socialists and communists but mizzi is an extremist in his own way like mintoff and he may yet find an alliance with him attractive after all de gasperi himself had a socialist as his secretary of state"
"84469","gdid","ġdid","-1","29","not stop we arrived at the labour club in raħal *ġdid* when the action committee meeting was coming to an end mintoff got us to work our job was to stop the traffic if the buses passed through raħal *ġdid* as if it had been any other day then"
"85061","gdid","ġdid","-1","36","region that route passed from bormla to birgu to raħal *ġdid* and then to the city near tarxien temples road a car came over and mintoff stepped out he said be careful and mind you don't get hurt we took the side streets walked to raħal *ġdid* and hurried back to ħal tarxien then someone told"
"87110","gdid","ġdid","-1","34","really tell at the edge of marsa and towards raħal *ġdid* the police had started approaching after ten in the morning when they had realised that the day's events would not be centred on the city we went to the labour club in raħal *ġdid* it was like a sunday or public holiday full"
"87177","gdid","ġdid","-1","67","the city we went to the labour club in raħal *ġdid* it was like a sunday or public holiday full of people as if there was no work today a small crowd stood there exchanging war stories they were gathered around a heap of ash and it took us some time to realise that this heap of ash was all that was left of the kiosk that used to stand by the bus terminus we left raħal *ġdid* and went down to marsa it was around eleven"
"87452","gdid","ġdid","-1","33","now the police seemed more determined to advance to raħal *ġdid* up corradino hill they were the same ones who'd left the city and now wanted to clear out our area they'd gone through marsa and moved towards us if they regained raħal *ġdid* they must have thought then the routes to the"
"87481","gdid","ġdid","-1","29","through marsa and moved towards us if they regained raħal *ġdid* they must have thought then the routes to the dockyard would be open and they'd have regained control of the south we made our way back to raħal *ġdid* but took the back route along the perimeter of"
